id	filename	md5	size	state
6d5720a8-e127-45f4-96d8-ca842d9989f3	TCGA-E9-A22H.672E4D81-DA47-495C-A58B-BD2B4FEA2380.PDF	c2244a7cc93c70b9831053a1d9acefa1	52462	validated
b679fc59-11aa-4460-ae26-92cff17d931c	TCGA-A7-A13F.D64FFDC0-38BB-456E-9621-AF89B79D0C68.PDF	76de46a44dab5022a43b58baca49d008	148018	validated
c0561d62-489a-4ab1-b2f7-edf0ab8a87c3	TCGA-AR-A1AX.4FDBA110-6E14-428C-BF82-168AE28A14E4.PDF	2763ebe8beaac742f1690f433c303380	56878	validated
eab0c8af-3f4f-4fbd-b6a8-b3c06821ac11	TCGA-B6-A0RO.EFA0354A-641D-4EC2-A1BE-4ACC7CE421DF.PDF	8349d727d6a29cc2de18c275590bad0c	107199	validated
19803684-2c5b-4d8c-8b36-4abed41e1255	TCGA-A2-A1FX.EAFC71A1-D6FC-46EA-BC47-D054C497D705.PDF	93070ff2fb7082582e4d916c23c94f95	212932	validated
026bb285-537e-4a6f-96d9-9f9ec8fa45e0	TCGA-A1-A0SG.89A67051-898A-4E2A-A874-E0165F274E63.PDF	6698a4ae15d905f60a3ecf2e1361a6d5	244366	validated
2d53e4f5-b924-4aad-9769-8a8620073ea6	TCGA-AC-A3YJ.0F890724-8554-4B2B-B4EC-6B9B24C757D8.PDF	f1ee31b42aeb950ec56b04aea2207468	110915	validated
698dcb29-dca9-4a96-a80c-a6f476d85cd6	TCGA-JL-A3YX.25782EF0-8786-446E-ADBA-21F489844237.PDF	36be9a0c0482ea6566dd9140e2ba9dcf	49599	validated
a3e3139e-3759-4501-a060-e3dcc466ba1c	TCGA-BH-A0W5.60F59595-928B-43BB-978F-9E5B48539EFA.PDF	24ace5884136316d2c1ae9fec1308669	108655	validated
2bdcc7ad-f68b-40d8-ab40-74a61470eb3f	TCGA-AQ-A54N.9BF0E34A-F78C-4BFD-AC4C-926FA1D60342.PDF	a090a14ed2698e1a1ff661201d42457d	235314	validated
01dc520a-42f0-4f9f-88f6-79fdfce1e9ef	TCGA-A2-A0D2.B0DE3388-7826-40D3-ADEE-0B25FE201F4A.PDF	75188b3ff6fe7e0057a076ae42b43b14	292550	validated
35ecb5fa-9687-4a0a-a558-c9bc599424e7	TCGA-AO-A0JL.C2976F78-89AF-4461-8D22-BFEBC0504722.PDF	efc290ed9a584510dc12a730c5ffce61	498619	validated
6af7a670-fb2e-45f9-b0ac-cd3bae307c52	TCGA-A2-A0EU.42649B9A-29D4-4D05-A78C-AC801792ADEB.PDF	e12e7fe1636d332d87a02fe8946f66a2	177069	validated
e96a9427-dc11-43c2-af03-e27d7c5610f8	TCGA-A2-A0SY.8E6902A6-A673-46CC-9AEB-3A71EF11099F.PDF	d6df04a118c23ef4282b34bc7761edf0	148650	validated
ba2d02f0-beb4-436a-b585-7b4f7255df4b	TCGA-A2-A04R.6A97C809-91BB-4E35-9E12-F5F2A58C9D35.PDF	799b5d99843e58087785226fc9826b61	144861	validated
7ef39a4f-8d24-4e91-ae98-5ccf6faf4ea0	TCGA-EW-A1J3.79C0D757-50BE-4375-AF69-E577629EE0CA.PDF	a9418332f56702dab6005c0b352da44f	196602	validated
eb8649d8-fc17-4b7e-8c7d-5ea1801da9f4	TCGA-AR-A1AS.180AA688-0B63-4DD9-BA29-708E80FBC4C9.PDF	bb251acb29181af34c13d40828c5fc3c	59685	validated
f368fd2c-3457-4e9f-84a9-91e087b6a1fc	TCGA-AO-A0J2.DB0B1C9D-6B94-46EF-A84E-3D912E08B7FD.PDF	9d54cf7bf606af8e4cdbc4691f12f5c3	766797	validated
dc7cba72-d677-4846-a2f0-b7267fd91521	TCGA-AN-A0XN.4C9C9D24-07E1-47BE-8D34-F94693576BD2.PDF	c54e22d1e4a3571c614acbc80c8a7f9f	43130	validated
07eb7073-1c03-4285-a3f6-655580be36a5	TCGA-D8-A27M.85045216-10EC-473C-96A9-268E71D2B566.PDF	887a08cde64dabb3d46ad70b981b0a5f	59846	validated
070145e2-5374-4ffd-8d10-9e8a7d6141d6	TCGA-BH-A0GZ.C956B4B1-99E6-4823-886A-FA8FCD1E3E4D.PDF	82ebc29416b95cace9254e91eba6c31b	91672	validated
3d7d7337-f8f1-4aea-a365-d2740debdac6	TCGA-BH-A1EN.809F294F-8C48-4719-866B-7169FB1CE24D.PDF	321f9459622952c7008def0e85a2b3e8	98748	validated
ef29be5e-04f0-436b-8c2a-502094acf976	TCGA-B6-A40B.CB2E56BC-16AC-4BFE-AB6C-2FC7E48943BB.PDF	ccf49db7aa77b36e289e821a89ecdf09	164553	validated
10b309df-7687-4cdd-a098-02bf6368f041	TCGA-B6-A1KC.E1FDF8EB-9D75-4629-9C78-6019DAF8190E.PDF	c455165f27c8b562bcf5a5f2780bca4b	131941	validated
5affb2f7-cbee-430f-b0ce-d48d5b65de4e	TCGA-AC-A6IV.5B978086-7443-4721-854B-877CE0FC10C0.PDF	f182f2be8843907696e1741971b84ec9	380976	validated
df4f4288-8592-48a2-ba3b-8817e7417f2d	TCGA-BH-A6R9.1DB8FAFB-FC4A-4401-8316-30FB5352335D.PDF	733b3e2ff7f27092107cd2e7856cd127	216504	validated
0fd2c286-0399-4dee-b5af-8822f4700515	TCGA-OL-A6VO.961547D2-F235-47E9-9A6D-D286758E332E.PDF	ec3c9f837feaa96ba003c5f281b3751a	219395	validated
2c32ada3-7f8a-4a96-a952-b46744b5f83f	TCGA-A2-A0T3.E339A88E-3B39-465A-9545-FBA4F79727CC.PDF	75ea6c711be7650c18c034682a6230eb	240736	validated
12f9e2e5-4534-4d0d-97d9-1a9252a71ead	TCGA-S3-AA15.DD2B9E47-8C67-4599-B0B6-0D30DE727B55.PDF	520044a47de23af71863c47c7d8a7992	357315	validated
64825ada-8471-4671-9bbe-0fc670e631c8	TCGA-E9-A1RD.EDDEB48B-B712-40B0-9DE5-9F5B5791AF4D.PDF	189f16151670eced75bccff616b93866	64499	validated
bc193e58-693c-47ef-8822-faac28ec3c18	TCGA-BH-A0B6.06602AD0-AC4D-4674-B4B0-2D207C3E78DC.PDF	a72771d6f6294938131aeab0a481dc13	100177	validated
aaee70ea-4ccf-4ec8-8d65-d6c8771a4288	TCGA-AR-A1AY.01D97550-C616-4001-85A5-5502D35FA38E.PDF	28d54b5d041e6a805bdd27332d42e06c	66094	validated
ed83022b-2e54-4c07-a5a2-982bea421352	TCGA-BH-A1FE.098BAFB4-94D0-4FC8-B938-D8A410BD8FC1.PDF	9c5dca4601d47b4db09430b63f145ffa	74852	validated
f36fe392-6937-4c17-8bdb-ad8ada025ebd	TCGA-BH-A0C1.1EC74EB3-9ECC-49B6-AE25-048A5F6A1D02.PDF	05670da026fb33a514bdce3918018917	106905	validated
0a63316c-dc76-4618-b7e5-a3f733ee5002	TCGA-C8-A134.CA8DFAB4-FC1F-45F9-B98A-9AF06A01DB28.PDF	ddfeae4629efdceba9b07681e016515b	240827	validated
40f701d3-9742-4cfd-81cf-5e2db32b5741	TCGA-AQ-A1H2.1B5FA34B-E3B4-4D4B-AF0A-1C90016CC532.PDF	664fb78e8254acf1bc068d0db582f11b	322944	validated
22519b66-596f-472b-8561-45238113e55d	TCGA-A8-A09X.F72703A2-2C57-459A-9015-94BD3D302491.PDF	f2e90f928f47dbe537485a41539fd590	125841	validated
51588d26-c6cc-4cbc-87ac-51b66074cfcc	TCGA-BH-A0BV.7C877EE0-B4BC-4B17-94AB-81B67C7B6DB3.PDF	0591fab280e0c6e54bee8e25eea5007d	109137	validated
5639c325-7287-4d17-b257-d450672d735f	TCGA-BH-A0HB.C7476B2B-0040-4013-8D30-06935E3FB897.PDF	bec938e51f064a9b72d6cdff555a0e72	82284	validated
92495c6a-2caa-48ba-93d5-40efa4381190	TCGA-AR-A0U4.6424BA69-DA2B-4CCD-ADDF-DB1BEDA11EBF.PDF	0d4fedde11b1031ccc828868501840bc	67790	validated
cf0fcd67-9409-478f-babe-a1dc94a2a2f1	TCGA-OL-A66P.979468F0-6B4A-4759-9CA2-7BA1D1441BC2.PDF	cd4aa6e962ff15253bbb7ea6c4bfc87e	377478	validated
7ce664c3-48f5-45ef-95a6-dbaad8bd6c2f	TCGA-BH-A18J.589BC4DD-0079-4106-A2E6-9A48E9BD7DE2.PDF	4feda1f322dac410cdc5922f2b7ec099	82133	validated
cd0f0570-732a-412b-b63b-5503758b8f6a	TCGA-A7-A6VV.C26EAF0E-202B-4F3E-9E59-3395A1BFCAB8.PDF	a3f9973e17b147f9037738d34036e4f0	125461	validated
e6fe05ac-dddb-4bd6-811f-46005db070c1	TCGA-E2-A1L9.97B6C43B-4C7D-49FC-BA49-00D2DF41827D.PDF	214d73a8f9fe9e78dea231be1fe4d8f4	125258	validated
53e6a90d-ecdc-45dc-86b4-e6662ffa0982	TCGA-E9-A1NF.740CF6E1-C742-47DC-8057-9D73AF4D6171.PDF	8debe2b3302549926e6e2e9034fba377	54671	validated
f2e48cae-95bc-47d7-af5c-7c9758a50ba7	TCGA-E2-A14O.42E9A561-B052-412E-B0FD-563DC097C3C5.PDF	9168a11e549d4f7a261dbb65537fdb38	340105	validated
a4d0b72c-3e18-421c-aa03-af2514ff9075	TCGA-AN-A0FS.3CD1D537-29E4-479B-99FA-26D27E192948.PDF	dd80ba981ab267e91759c084b4e919c4	75914	validated
3665b793-bed7-474b-a489-81ffc030ccf8	TCGA-A2-A25A.3971CA42-F1B0-4D85-9AD3-210B98E76A9C.PDF	789c3f6e5b81bc62d46de3860a96fea4	168190	validated
67a7a3f2-6cb3-4f39-b84c-a8d3507f9f4d	TCGA-B6-A0IG.4379DEE0-F7CB-4A73-8828-21EA0AA830F5.PDF	ef9b2cc0de14e79b3bb80d16967f151a	118485	validated
4dde22cd-bcd4-46ce-8a53-8b8216a43c71	TCGA-EW-A6SC.315A77B4-1A2E-468D-9E44-FF0B07697943.PDF	518ab2197bf7bf4c548e85ecb68548b4	245784	validated
c4e97c21-86b0-4657-aa36-a6857e9f595f	TCGA-A2-A3XS.DD5295D4-3896-4AA5-AF75-30AEA45D1652.PDF	6b8aa0c761010feadbd118c5c99d3f92	198492	validated
5022c4d8-0252-4611-bf7f-e7b53f985cb8	TCGA-E2-A10C.E8A61AAC-BFF5-4341-B051-EDD87515ECDC.PDF	862fba741386812a578b95253506c4ee	297259	validated
608500d1-3636-44d8-b44f-1d0ac9b5db48	TCGA-A8-A06Z.956F45E5-A8C6-4A4A-9D1F-D31912180584.PDF	d5ef254daf474948cc043acfe00d7568	91278	validated
bb18ad87-0e31-47dd-8e09-13babd576c29	TCGA-C8-A275.BDE9E2A9-09E9-49BC-AFBE-BD32916972DC.PDF	1d5a9b85e4cb60ea59ec83bb9cb660c2	457092	validated
e9a727d0-fbfd-44bf-bbd8-570088a63a93	TCGA-BH-A0BG.CB0C2E8E-2D5D-492C-9C7E-0ECD0458425A.PDF	facf305b21997aa46c9def77e446af52	82151	validated
dd5e4419-b27c-430a-ae5d-1f73ce58276c	TCGA-A2-A1FV.074223E9-5E1C-47E8-BE40-1C4442CAE9F0.PDF	a5db5b68d6bf63aa4305a85f533df823	259693	validated
5acae1cb-722d-4e59-9554-f433a15805e8	TCGA-E9-A247.61E73960-32B0-413E-AF1D-2EF4582293B3.PDF	7a218541a9bfd48c37995821587f5c16	56498	validated
28ccdb58-3ab8-4a4b-a1af-f91430ce2396	TCGA-B6-A402.9BC704DE-0914-49F1-80F9-36CFE52B8484.PDF	68f1a53c32cd9e333542b1bb86453dfb	73497	validated
f289b599-26af-4c22-bcbd-333cbaecdc83	TCGA-BH-A0DX.EBAB36DE-A97F-4F8B-806C-EF182519933A.PDF	98d196729de3e583c5d54a7d9aabc96b	89433	validated
545deb11-2a12-42a5-a566-4ce1bd6e68b0	TCGA-A1-A0SO.6104F94F-BA8F-4435-A839-E1FEA6EFFDF3.PDF	c92e6acce07cedc04a8374151da2d718	239826	validated
fcfc982d-1d50-4648-989c-0dff53c651eb	TCGA-AC-A3OD.9F7E2B98-29E7-465F-AE12-33D78FDFD71A.PDF	14539d8c05081c3ccb762e3feb87bfae	396213	validated
58c05fc2-2aa8-4fa7-91e0-4f60fdae1cfd	TCGA-A7-A4SC.5E14E7CA-3417-4379-8EE3-7F00D6D4A02B.PDF	28c4c2a95d2bb107ab77e5ea136d637d	169191	validated
539cdee2-87fe-47b3-ac1e-acab83750286	TCGA-C8-A12W.8A64D890-ABEF-4AF2-8915-D17DA89B8FC5.PDF	0287a81b32a3ddc6a24795eb23a0c9c7	218629	validated
6a8aaade-1733-4710-bb24-21645b0f1873	TCGA-AO-A12E.332675C9-53CB-4244-8480-82E1546DA7F2.PDF	323cc4b8ceb76d2076c181e866161363	120821	validated
2c0035d5-2254-4d30-83c3-21d8b87319d7	TCGA-BH-A0EB.C6B0D463-9389-4BAE-93CA-3EE4717D20EC.PDF	5798f7696c3e189cfea9e1c4684e84b3	84808	validated
c59ea459-a6de-4dd9-9469-d8df4891c852	TCGA-BH-A18V.3C1C2CED-A1CF-48FC-BCB2-658D74E1982B.PDF	83985f1393ff6339dc3c2111dbd1be0b	155785	validated
b2ec10ec-a52a-42d7-ad66-36bb40eeff8e	TCGA-LL-A442.389044F0-9D90-4639-8C42-C1A6EA816442.PDF	f2c62f8fa01987c95dee3a0d03850512	270734	validated
0d13653e-63ce-49cb-bbfe-2c97348aa9d0	TCGA-BH-A0BF.0D76394C-40B4-4E74-8A80-FAE00E21FD10.PDF	36dfe46da5748e367698fa3ff2200745	86560	validated
6d65897b-acdf-492b-af6b-9d46ba05d760	TCGA-AC-A2FF.E6897E14-465A-486A-A6AD-FCFED21629F2.PDF	75a4d80db8483cdd916dd44d78412cd8	260421	validated
cdf186c8-1d83-4d0c-9a56-58a8868ce72f	TCGA-E9-A22B.FC896EB8-1CEC-46A0-82E1-E3FBFAAB69F1.PDF	ebcd7b51bdb0a09dca9ee556bcc5fd8c	60710	validated
b5b606d8-b86e-46a0-a613-ea0e4e3931a8	TCGA-E2-A2P5.85E91C9F-9F61-4A25-B4D9-1BCBC7108F5E.PDF	896083681a9ec5e4bb9bd62cbcc514e8	206445	validated
f1d3f914-8bab-49e9-b78f-b384f6393c7d	TCGA-AR-A24L.BF82AD23-B40E-459F-83EC-590D392664FD.PDF	71a509417401f9ca47ab14d922182d1c	54181	validated
3153b5c0-eaad-4821-abbe-9baa4aa88fe1	TCGA-A2-A0D4.990F5885-8EDD-42A2-AEFE-9DEE3E95A0B1.PDF	3e2b228e077468867ef18d65352f438e	181464	validated
813c57a9-3c45-4d81-bd6c-ade9679ce4ab	TCGA-D8-A1XD.D5614445-4EBF-4050-8FC6-D34D5CAADD82.PDF	3ab0f8f0fac32d246066640cd3d55634	89923	validated
456865ba-ebba-4fd5-ac2f-3957ea7754b7	TCGA-BH-A208.4F943D12-E769-45F3-86BE-75193786DD4E.PDF	978a55bb76b78543bede3fc13a073227	61290	validated
c5a9dfb6-97ba-4179-b4f5-7bc788a22ce3	TCGA-BH-A18G.7C92F144-4A84-4D9E-8A35-C059FD082150.PDF	778b65a89fa696b47bc69f5caab7d73c	86638	validated
d94c6686-30cf-4323-a553-48eba7683043	TCGA-LD-A7W6.859561F6-3113-45C8-8FBE-718BF860B582.PDF	e4cc17473d40d36949417c14cb580578	242254	validated
6d55c0f1-53e6-4318-bf7f-2c758ee7b6e4	TCGA-B6-A1KI.C2711492-0BDD-487E-9C9B-CEF20BBE57C3.PDF	e609b88827b093272260bfd14631c451	104154	validated
da6b2b75-43ba-4ad0-a115-3b865d0cc614	TCGA-AR-A0TX.4FC34715-9004-4F53-B914-F0004AEA88C8.PDF	99ce05191e1318af946fafb381733ce7	57330	validated
8baeae3f-934f-4833-88b0-7b545c3966fa	TCGA-E2-A14S.810B3936-DFF0-420C-BD6C-8D4990B8F536.PDF	e340cf160640935a14433f60e1f59a80	218142	validated
e50114b9-4d89-4936-b1ff-5070b6a62ca5	TCGA-E2-A1IE.95443906-A63B-4E07-8C4A-ED0A918B88F8.PDF	a4a1cf41a8eeeb0aadad48262792fffa	246633	validated
b3d75023-8e8a-4374-9c0a-7a112f28b850	TCGA-BH-A0RX.57359A9F-7E5A-4599-918C-A95DCF0D9479.PDF	a52212916dd080f14f72ff872942fef6	81654	validated
4af0805d-194f-4e86-a0eb-14d41ad49494	TCGA-XX-A899.EA8A0A91-7A83-4EC9-B7A0-0C3300D1FD14.PDF	31378afba0475d237e81d93a03f73281	179181	validated
f1d36b63-0bae-454d-b7b6-caacd00d1fc0	TCGA-E9-A1NI.3F4F5A98-F6EA-46D5-95E8-6797D419328A.PDF	17f2a16e004e5bbb32c62094550d3344	51377	validated
64474b19-1313-493d-8d36-4da6c1e12f4d	TCGA-AR-A2LQ.C3537961-4636-4BD1-BC89-892580B36E43.PDF	3507c327a022b1b1f877b95844c06541	100383	validated
2d93c672-d43b-4ab6-b02b-f78e499cad7e	TCGA-LL-A7SZ.3FA5FACA-8A6B-4F42-A557-3B69866859E7.PDF	2ecdb4f2819acde36a4869cb1480fedf	215071	validated
9d91790b-b242-437e-a67b-fdbb1f4223e2	TCGA-BH-A209.E28150CE-E9B6-4C3F-B867-F9A75E2648DC.PDF	e15d010be1c66ed92cbe544e14df98c2	56280	validated
292c3041-d2d5-4b23-9222-bb7603340009	TCGA-EW-A1PC.4A0524B4-2A0B-4442-91B6-0E2FEA90CBC6.PDF	c693417261361632245e3daddc81e485	300232	validated
fe3a65b4-15b9-4bb4-a64e-6931372e7968	TCGA-AR-A1AP.0BFF09DE-6F36-4F68-AC13-8BC16AA0DCBE.PDF	b9c9a9c75b60b259448bbc18a552b5d5	60807	validated
77ac1aad-917e-4abf-b217-d456c9bafcbb	TCGA-BH-A8FZ.A2B05D26-AC8E-4439-B32C-B48537D20836.PDF	7be537cd6ef29868f770d5a04ee1463b	192590	validated
4c5f0d25-25ec-4582-a117-42bb437345f5	TCGA-A8-A07U.1E7788D8-B5FC-473A-8A10-79910443799A.PDF	5de3a9eda111acb4ac93f50aef78a0b0	46213	validated
e4f8364e-b5e8-4a91-99e0-77db91cb13fa	TCGA-BH-A18U.2616F70D-3E15-45BA-8907-65694595F726.PDF	ec8f3f55ae9e70d0acceaa5f86202acf	154786	validated
a602084c-5425-4e2f-a30a-9f2b97e42942	TCGA-A7-A3J0.A5AED5F0-A144-4615-AF78-539B8523D15F.PDF	5e2813910625066354ccb43d308f1547	81193	validated
59581b31-8035-4465-bce0-037878492f4b	TCGA-AQ-A04H.D40D0424-E1DA-4AEF-AD00-126038E80218.PDF	3694710eceb781da479f5678f98ba281	343856	validated
30084dcb-43fe-4171-81dd-dfeaa9995923	TCGA-A8-A08G.6DCA5C2C-F28A-409D-9623-24AB748FB4E7.PDF	6509daa5536a1f29f2054e212867f948	38559	validated
e6fddc6d-cdbf-492a-9ce7-a6adf033dc74	TCGA-B6-A3ZX.B3CFFF02-89AA-43AE-B19B-BEE6817AA997.PDF	e4971970d1196c9d5897d6b277e466ad	83195	validated
3ba1a9cb-fc43-4422-8038-a47f3069b098	TCGA-D8-A1XO.9AAB53EC-89A0-4878-BB9D-D96BC56B54C4.PDF	13860c2e51d8ca2acc3780cb9340b7ae	73701	validated
75a4d2da-6b7d-426c-93c5-7791eb730699	TCGA-A2-A0T5.7B1E6EEB-3B61-4CE8-B695-ED11C2EF169F.PDF	19f962bd391477a39d90973d1c85dd9c	236367	validated
57e226f8-23ab-4142-bf58-8de68ca4985e	TCGA-AR-A1AK.F4DBFC71-9CD0-41C3-9F20-77FA0605D4A8.PDF	79002d42d0ddfdd16a0937c4d076183a	57718	validated
25441046-4638-4edc-9ba9-a4fd41b7d4c7	TCGA-E9-A1R7.FA19C3C4-E13B-464B-84CC-3AF7E83D5B9C.PDF	5611be37902ad07dc4d3ee54e31d13cc	60423	validated
3f3d3f87-ffe0-4c21-9891-89e50fd8a7ff	TCGA-C8-A12L.150DD5CB-1CA0-4110-95A7-6476B5B6FC24.PDF	58848e6a63555366c046f55e400136c5	214840	validated
d567a219-2f78-4e78-aaa7-9703e8abeafd	TCGA-AN-A03Y.76734A82-9137-4DA4-871E-D4EC1BC33831.PDF	6f5f1a46421af3281be24c41191479ca	48555	validated
6672baa3-5bab-4fb3-a5e3-5d6b1aeb16a8	TCGA-B6-A0RN.5F08632D-BC1D-4414-80C1-75F67F3A07AF.PDF	7c0b979ad817ea93edcbebc458ad6305	89473	validated
563732ab-cc40-4ecd-a1b8-917f729e9d59	TCGA-AN-A0XU.8216B837-DCF3-4E7F-A72A-212655F394F0.PDF	ab3a89d5f96472f1cac7a8f306261dcd	50489	validated
565da2fe-74eb-49f5-a170-8488c0990f77	TCGA-A7-A425.F969E3E4-0053-44E9-85BC-BEFDBD62C512.PDF	3db2c6c720a4362e6e20fcc553253435	165201	validated
259f4162-fbee-4756-b39b-b7cac6fe422f	TCGA-EW-A1P6.6FEAD496-58BA-42DC-A3F2-2F380EEB1588.PDF	8513e02f77de906b50e60b18ebb9ff1e	307362	validated
ba8b763e-8dd0-4f25-b3f4-9043e846e37d	TCGA-E2-A56Z.83AAF7BF-131D-4044-AD3B-670B838A23D6.PDF	7fa128653e1e1f38a4622ccfc78658ea	581765	validated
a8f6c36b-67e4-4924-abdf-2a25fa07f9bb	TCGA-B6-A0RE.5607C6CE-21D5-495E-9174-85F1E2E0CB9D.PDF	812e330bb492942bd83a4c8b8aacfd87	116439	validated
c2015ec5-fb89-4b76-a514-0f7708eba5c7	TCGA-E2-A1IG.ECD02213-B048-4776-B09B-982FE1260F80.PDF	cb28d0ddf254906295a5104de06925b5	135521	validated
df632e65-e92c-4e86-b223-276cf759b702	TCGA-AO-A126.A4BFA94D-166F-43D4-90B5-3C547F4026A0.PDF	dd5c2cf7bf866aaf0d2d0c9a71a03f7f	199186	validated
6b71bbe7-c65c-4446-889f-4613ecb7a5f0	TCGA-E9-A1RA.26140CA5-AF22-47DD-BE48-C3C7DE07E5DB.PDF	7140cbe317f43ea3e204f5104060ce43	61853	validated
ebb456cd-ca21-498c-bbcb-a06a562b1116	TCGA-OK-A5Q2.8F2F2141-EC62-4321-B799-054D32FEBA87.PDF	c079fd4797005397baffdd21e2addb2b	189479	validated
72774480-d3ee-452f-962b-90361d2e2271	TCGA-A8-A09B.5D439E4F-F1B7-41F7-BF1D-1F6E93D6427D.PDF	0862900f126dea6be7cf544d22b433b1	51499	validated
2acdca9d-4c33-4c6e-a18f-c19c54523b87	TCGA-A2-A0YJ.90F13DE2-7C8F-4FA2-B9BF-D68EEC37D514.PDF	a555561d6bb44b6d028b46e94596f04d	187011	validated
2dfd8e58-d585-4136-9db0-060e972798cf	TCGA-BH-A1FC.7B1B31D2-0CC5-4EE6-8AF3-16DF726BE13F.PDF	0c0747569baa833965403b8342e2d2a1	88154	validated
7416a76f-68a4-43c6-9bd8-c706370c24a3	TCGA-GM-A2DN.8829274B-EB82-4155-A458-CF9F0E60B36E.PDF	d4af29865062e885234c63e613518be1	242356	validated
68af03d6-670b-4039-a679-871c851be4a1	TCGA-BH-A0DD.35FFF2A4-7956-47AC-B6B8-1AA6775E332B.PDF	4f994a4d8e6b73d84139b0b8e994c206	76977	validated
b855943d-db71-4381-9392-9d68faeb6986	TCGA-AC-A23C.926E93B6-EF7C-4F13-824D-13D08B7F7938.PDF	f78758be8c0d4434e770eda7fc681120	430643	validated
8b5ca040-9eb5-4b88-835d-dac9497aae3d	TCGA-AN-A0XV.5F626AB6-EEB5-4005-97C5-9E48D9FA7730.PDF	9ec2785161c990c0b7ddad926b1d67e9	54943	validated
ff1856b4-b2c8-43b6-8c6c-c006733ec678	TCGA-AC-A23G.810663DD-1718-4FD6-B9C2-77B4C091B3F1.PDF	c3d3e055feabb581b42d0130d06269f2	288527	validated
c58cd15b-d61c-4bd8-9f98-f23ffc43516d	TCGA-B6-A40C.87B150CC-1C5D-42D5-9951-9157A81316D5.PDF	e87202e807c70b42a8effff9c8195c06	75508	validated
367c6599-12ee-49d8-af8e-8b8a2ae1768d	TCGA-E2-A1IK.FE54D4DC-C35E-44D2-B8B5-0B631AE0F89D.PDF	f67a6af87e6ede5203d2dd28f02b83a8	125143	validated
cbf00430-2e14-410d-92f2-fededfa1f075	TCGA-E9-A5FK.D346F4E5-4E4A-4161-96FB-7B8ABBB17128.PDF	9cb19c163baecc75881ac578cf2d5493	80931	validated
0933d1ac-078d-4666-9c79-fbc2f00d710a	TCGA-A8-A09T.C616E97C-8352-4FED-9E83-558318216FB6.PDF	df67b02a67a6fdc074b9be2af3867eaa	51195	validated
08454fe3-7dd7-48a1-8909-e5a9d22d3328	TCGA-C8-A26X.8C845114-BBC6-45F2-9135-7E8298E24422.PDF	ddca351dcb0a435888daed114ee81c88	432770	validated
69a2f111-cfe6-4a52-a6a5-3f31488bf728	TCGA-A8-A093.9DCF000D-D996-49A6-950A-0CD1E90CC6C7.PDF	37f49fc93923ffb81f4e508934830310	73214	validated
8913c587-809a-4bd3-bf56-f31cfc2dd8a8	TCGA-AN-A0XS.D5C9D3FF-3799-4773-8A86-B000DBE42BD8.PDF	8d941a7fc6b40116a701484fd5caaa4e	46290	validated
acc7a709-dc06-44ef-b9c9-26662ec91701	TCGA-OL-A66I.800346FC-BC14-4A33-B10C-84224D908481.PDF	595572d0b6146fd32d89ee5d99aa2d86	123805	validated
defd0d15-89eb-41d9-a20c-1179db0e620c	TCGA-A2-A1G6.02B4C31E-38F0-4AF3-8DAD-527D5F27C11A.PDF	7593162a5041e922b1580dd124e052de	183985	validated
c68d5dde-6199-40af-a55e-0aeec5321dda	TCGA-BH-AB28.3A87B5EE-D1AE-4D28-8F7A-3898AD4E0796.PDF	b4ed68b3425466a60377e39898928442	439570	validated
a33da3c6-d7d3-456b-b8b3-a9a001830c09	TCGA-A8-A06U.A314FB55-F20A-4485-965D-D7894D070A16.PDF	668eba93b044cb901e8c057cf5f1b5ce	59725	validated
ada1b422-5807-42a0-843b-2932b16f4976	TCGA-A1-A0SN.D0269758-EFAE-4EBA-8CCF-4A6CF4D4B35A.PDF	59aa5c0f8bb18d38aca30f1547d07c66	300848	validated
a3c9c308-d643-4d42-85e3-c04a6623b21d	TCGA-EW-A1P0.F9FB00C3-9F86-40AC-A5E8-08712CD5002B.PDF	fccd76019fec599ac1d117241b092558	213881	validated
ca5357b9-58be-49ad-9799-ea659c1308fb	TCGA-BH-A0BD.CE70DD1E-BCA4-4F89-AA5B-D90FE18A36FF.PDF	460157b1997d8ebd47f15c9f03b32175	65841	validated
ccb9940a-e505-479a-bd87-271584cdfef4	TCGA-E2-A9RU.E28607CD-0847-46F4-8E69-2D1DC80DE56F.PDF	696b6a8f558cc8c3490360b7510233ff	176108	validated
f2e0ac02-43fb-4bc3-874e-f00e41ffe79f	TCGA-A8-A075.6643B290-5D7A-4649-B57D-47A5BA4E8D31.PDF	948fdbdbd3f7fe9bdc01b1de2d546a08	37194	validated
5a4fc48b-503b-4b38-905d-1a4d5d6fcc85	TCGA-AO-A03V.63E34973-F630-4295-AC1B-94F81BBEBE41.PDF	7d768d7393345cac50d9df1ac203612d	608231	validated
e868abb5-72e4-48c3-92a6-b77e1b66d308	TCGA-A7-A4SA.2649764C-9566-49DB-B8E9-B4B86DBB763C.PDF	a93ed3bffc9b3a234c7d7f1df1416e67	128624	validated
6283bccf-3a63-49db-86e1-0086254f02a0	TCGA-BH-A42T.3FFD87C3-1E75-4A8E-AA26-BF7995E42245.PDF	1fb6fdf96e22bfb527c7df0ae73ac709	164531	validated
1dff4dcd-d218-47c1-be62-1fb802f4e9ad	TCGA-A7-A13G.50782829-35B6-4A61-A3CE-F105A31EDB42.PDF	9a442bc6a708f69ac3c4806fd063bad5	114131	validated
